repo,project,references,referencePath,crossRepo
akka.net,Akka.Cluster.Sharding.Tests.MultiNode,Akka.Cluster.Sharding,src/contrib/cluster/Akka.Cluster.Sharding/Akka.Cluster.Sharding.csproj,False
akka.net,Akka.Cluster.Sharding.Tests.MultiNode,Akka.Cluster.TestKit,src/core/Akka.Cluster.TestKit/Akka.Cluster.TestKit.csproj,False
akka.net,Akka.Cluster.Sharding.Tests.MultiNode,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Cluster.Sharding.Tests.MultiNode,Akka.DistributedData.LightningDB,src/contrib/cluster/Akka.DistributedData.LightningDB/Akka.DistributedData.LightningDB.csproj,False
akka.net,Akka.DistributedData.Tests,Akka.Cluster.Sharding,src/contrib/cluster/Akka.Cluster.Sharding/Akka.Cluster.Sharding.csproj,False
akka.net,Akka.DistributedData.Tests,Akka.DistributedData.LightningDB,src/contrib/cluster/Akka.DistributedData.LightningDB/Akka.DistributedData.LightningDB.csproj,False
akka.net,Akka.DistributedData.Tests,Akka.DistributedData,src/contrib/cluster/Akka.DistributedData/Akka.DistributedData.csproj,False
akka.net,Akka.DistributedData.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Cluster.Metrics.Tests.MultiNode,Akka.Cluster.Metrics.Tests,src/contrib/cluster/Akka.Cluster.Metrics.Tests/Akka.Cluster.Metrics.Tests.csproj,False
akka.net,Akka.Cluster.Metrics.Tests.MultiNode,Akka.Cluster.Metrics,src/contrib/cluster/Akka.Cluster.Metrics/Akka.Cluster.Metrics.csproj,False
akka.net,Akka.Cluster.Metrics.Tests.MultiNode,Akka.Cluster.TestKit,src/core/Akka.Cluster.TestKit/Akka.Cluster.TestKit.csproj,False
akka.net,Akka.Cluster.Tools,Akka.Cluster,src/core/Akka.Cluster/Akka.Cluster.csproj,False
